session_date,n_names,intercept,r_squared,condition_number,beta_mean_continuous,beta_negative_share,beta_known_share,beta_log1p_n
2011-03-11,109,0.002640822997207421,0.041331674935077056,8.27759928691799,-0.0014276675155042756,0.17350668671519182,0.19936832005814448,0.05285324735094979
2011-03-14,107,0.003454146846012965,0.09071039744703557,8.230033727946413,0.1528007843864346,0.10072098332961167,0.3754260017314069,-0.3681351944942346
2011-03-15,115,0.0030341408058063477,0.03367574525446526,7.9873088632901466,0.046006188714695466,-0.007739075100962543,0.05514483752112797,0.20873566352968026
2011-03-16,122,0.0052245899554706175,0.04902789831301202,8.354987966811537,0.06164641629571329,0.1265858946593742,-0.2744672933554538,-0.18856496673446413
2011-03-17,113,0.002651184731155457,0.03332140619274959,7.621134583346737,-0.004705974200547655,0.1266877919009207,0.2861788200343692,-0.007328386975875844
2011-03-18,125,0.003623269754080049,0.005214265995332479,8.142151254764704,0.05521715536603262,0.11206881424224163,0.008013843952155866,-0.08111725208044038
2011-03-21,144,0.004336279602117364,0.025318925562815342,7.752399587985814,-0.11457737573691057,0.021506234477139594,-0.05619640000752582,-0.09958098414250287
2011-03-22,114,0.00196626335588927,0.04398618406332622,9.039046442541459,0.21090528368931097,0.28968072583510474,0.0862184931032307,-0.03511254777040353
2011-03-23,135,0.0044921072443992885,0.004679876027337548,7.882014138302618,-0.060133184673272465,-0.0478386507066224,-0.08938757711687152,-0.015509543491039017
2011-03-24,119,0.004332245201727526,0.004681397457841352,7.3067673121568495,0.047877853294048034,0.01736968655748841,-0.07043415288013424,-0.025887744982548578
2011-03-25,110,0.0035683167708697714,0.05181263954708326,7.967781757523897,0.0857869351207247,-0.07850513833244363,0.3741941476007088,-0.16650563398034146
2011-03-28,137,0.002415731510488146,0.01648879736843345,7.6813280973739415,0.0773566637158832,0.22049613017583317,0.10719512955620582,-0.06695835732167027
2011-03-29,128,0.004395583515453075,0.021383417973494745,7.502567115238205,-0.008495877168638807,-0.09809266659331013,0.13005410316676017,-0.14873493936080187
2011-03-30,120,0.006061568225741467,0.05089215707282646,7.874596582163257,-0.06975565002640836,-0.25683376545706843,0.0684312155495914,-0.1966181742440693
2011-03-31,143,0.003220864144902663,0.05266974938747426,7.676062130441572,0.008908191260649996,0.005607777180559492,0.3228935800545213,-0.25857669393789445
2011-04-01,127,0.004888229981489858,0.016014428741446762,6.849977503676879,-0.08630090162761113,-0.09758136493548142,0.02938007714615317,-0.08710822588149152
2011-04-04,139,0.0042635068472530475,0.02145981106324002,7.751820515746845,0.00910522710637292,-0.09008523372050997,0.02473984634090873,-0.12901474326311008
2011-04-05,138,0.0040164777615505805,0.01680110256891154,8.137166396870521,-0.10739406670769716,-0.05374007491230841,-0.06076212659664786,0.11334840602869495
2011-04-06,119,0.003956409491628524,0.01696889861859885,8.238342877325836,0.04014659661053142,-0.05010586749597051,-0.06645411111122669,0.13478792298907746
2011-04-07,131,0.0032980631221749533,0.033571912788949665,8.89644774450545,-0.041548228937962936,-0.11773032064993785,0.08413333851979851,0.21105267305826367
2011-04-08,139,0.0028480728803587964,0.012802422741977626,7.388329385654552,0.0012098924558415246,0.14489211893173834,0.09256442753656445,-0.03043069966388329
2011-04-11,125,0.007463360336523375,0.07537964263260499,7.378911617186219,-0.3209824229973708,-0.4209310793875837,-0.17046513858130063,0.04653855683540901
2011-04-12,131,0.0038965068836832534,0.010947589036597316,8.19935869780577,-0.06472178080788075,0.06088236967519858,-0.047751055405556284,0.03070566301322484
2011-04-13,131,0.003395203423912664,0.010545206537076579,8.156438927313246,0.008578711829195049,-0.009424997815027395,0.1697970981374821,-0.05849410921677097
2011-04-14,116,0.004408760157243362,0.047896031062928834,9.222526265891753,-0.18239991289506974,0.06327712865250235,0.18866975405291378,-0.09237932629080671
2011-04-15,127,0.00424789624648798,0.011799918205156357,7.676253750690265,-0.10467654975145417,0.00601715141903662,0.054383356491968654,-0.03468960476750155
2011-04-18,132,0.005051062636383411,0.03595219643010439,7.137242084889903,-0.19272698338542243,-0.12538303519062563,0.0376190505958295,-0.0529895680250021
2011-04-19,144,0.0027756977934496065,0.016783083009728528,9.06014206478173,0.0007260310365350314,0.19217977870471611,-0.025542729128914317,0.033235954874179935
2011-04-20,149,0.005076043172772766,0.11090962198290666,7.740104912385363,-0.038743685841948754,-0.32308810146997197,0.10238965279138071,-0.25321873096575814
2011-04-21,142,0.002247629214180197,0.05811382204485138,8.095853739307561,-0.12661623695091534,0.10275966305065058,0.42627984849776246,-0.04074997142467488
2011-04-25,165,0.002737381127396329,0.04141877434713159,7.066339225850786,0.08318203181645162,-0.17545817782850512,0.19561992054597618,-0.006679546574712003
2011-04-26,139,0.004139419406191343,0.00833987037267947,7.545476322946876,-0.04177957678347538,0.002572278233238557,-0.13850612571150434,0.026954829340552204
2011-04-27,166,0.0039639565646174355,0.027883203426733894,9.639775385835604,-0.03240439691112946,0.12756083005795588,-0.303728823455818,-0.10746118914399333
2011-04-28,165,0.003580511269226477,0.006747115527884984,7.876392053560155,-0.06428774094677958,-0.1056209390836392,0.019621853710560577,-0.0312818925248808
2011-04-29,193,0.0018024272537944229,0.017274283082505337,7.6689861837623345,0.07470502438455479,0.1845674818901949,0.14077143093706623,-0.09578085717646535
2011-05-02,139,0.0023592629677097296,0.035710398424862566,7.686923107977321,-0.01952251460327209,0.08766856686795488,0.36443836365055876,-0.08845952093855135
2011-05-03,176,0.0036173876381116353,0.014730643340733818,7.814493011538954,-0.13231532046525804,-0.1284643223210309,-0.0998538198348892,0.08731301400587115
2011-05-04,152,0.0036287176362345764,0.016648842710259015,7.340113050919042,-0.11740999992390558,-0.1693795631410568,0.13716307245968035,0.04649632918996797
2011-05-05,180,0.003013547846680601,0.020066404136643956,7.966154815833156,-0.028747025366646476,0.13215456575578519,-0.224861681970538,0.03657691677638844
2011-05-06,154,0.0026090074888792804,0.029690558423532742,7.101789269059955,0.015253185360581293,0.1268626751882917,-0.08326668019772286,0.13757651307402846
2011-05-09,150,0.0026530888313802785,0.028725487677577877,7.667571674474554,0.13897457342548114,-0.03625337837689175,0.027617046104390693,0.07373510943293006
2011-05-10,167,0.004180927514852151,0.04949578735947979,7.662271755411284,-0.16307966341926194,-0.41615019374441287,0.14930260788100935,0.03349745932204728
2011-05-11,151,0.0028510085795444636,0.0182923062663497,7.917913767320408,0.043605616784146845,0.14119581675523923,0.11685137924164021,-0.1626574038034592
2011-05-12,134,0.0033200131779083123,0.026219303472949318,7.914643969766563,-0.052174687152239996,-0.14246815199652257,0.26307113336828625,0.041808174101048624
2011-05-13,132,0.0019361652879564416,0.03213986372926314,7.268156718871458,0.14524640758938906,0.1597353341583096,0.20185724626858556,-0.01798662403678349
2011-05-16,143,0.004330848613094988,0.012808801057956565,7.195871430241843,-0.052885772204779705,-0.17624959039793509,-0.08108184729685722,0.07159450655440175
2011-05-17,145,0.004233876162068228,0.02697321341145853,7.976984882412969,-0.022585964344924853,0.12557280954701402,-0.21983560326601548,-0.1109753289358537
2011-05-18,133,0.00547545906905998,0.045282682926261586,7.734593495406129,-0.02216567384492017,-0.23756149554258332,-0.2140937621887009,0.017348819206241876
2011-05-19,164,0.004220506361331361,0.06977550923831644,7.720055080421368,0.14339989383393664,-0.0705507406199153,-0.31381824826932503,-0.1433569914613804
2011-05-20,134,0.0024740206556994283,0.040965043648766075,7.346526905899526,0.14715221496854874,0.16369596213419144,0.21672689160790562,-0.19061260443809702
2011-05-23,148,0.0032665014949288277,0.0719726189247546,8.915096528604261,-0.17820011531218508,0.1567735711685293,-0.14733222529337298,0.2018743269380938
2011-05-24,188,0.0026286612171555583,0.03196375700308163,8.165017065145358,0.11735260326020071,0.22769558805400042,-0.21619919859443015,-0.11722561037026218
2011-05-25,144,0.0037761070654244834,0.034207842502500974,7.814450293790689,-0.15521828216845238,-0.21314208323941067,0.27153878146667054,0.009302749098935498
2011-05-26,127,0.0036978583783955693,0.00415896947031047,7.269480604231291,0.03000258816159378,0.08773657892466602,0.005060825495720534,-0.06205602069445441
2011-05-27,111,0.005709879231885022,0.06432202966148803,8.21521237874718,-0.20869581448871802,0.030414144421513162,-0.1624236490842397,0.07311212967297082
2011-05-31,124,0.002397781879915102,0.036998353482047386,7.87114152802888,0.15178181043147315,0.35488465984617207,0.04862284712360782,-0.14993922362019613
2011-06-01,136,0.003927093010925889,0.009857280160215254,7.731781680126794,0.05739020423551436,-0.087228592283812,-0.058842801407111435,0.020511890483566733
2011-06-02,126,0.003596201751945709,0.02620671432851107,8.158351700821347,0.08708106110550816,0.2572754583183782,-0.20670008613646962,-0.04389927477773143
2011-06-03,136,0.003965118015847767,0.006078148689731444,7.46305559372516,0.030822604226319186,-0.04981446048158182,-0.09607885190208985,0.036558607846757074
2011-06-06,135,0.00402745949972592,0.04041542265210829,7.115704938941214,0.15765120991430506,0.05989876999685821,-0.2170912250447941,-0.0878728197923635
2011-06-07,128,0.006283157213991751,0.038130629609334554,8.12222897180949,-0.1869426413470583,-0.32343707056278836,-0.19280164243679193,0.09469310756474547
2011-06-08,138,0.005302733127007848,0.02302316950003913,7.7100684908744075,-0.09291155363912972,-0.1774497225527274,-0.16121046746020243,-0.03198259940210878
2011-06-09,129,0.004025249868515206,0.03388595476537981,8.414557901171381,-0.09217143842662862,-0.15845295058051617,0.2914765364920753,-0.07936661356185082
2011-06-10,146,0.003194695501582396,0.0409365916060318,7.4543120801956855,-0.13323733494902398,0.1208654206095169,0.07202714583389516,0.007493682043550145
2011-06-13,148,0.0024775426490557246,0.0562656378304619,7.884826609382131,0.12323899429144021,0.24866777323229688,0.16103752364113133,-0.26629691528535
2011-06-14,136,0.0054471658105175,0.034625353643183865,9.097925817474813,-0.16966832405379137,-0.2067261072423777,0.06643351511764375,-0.17166818428223662
2011-06-15,140,0.0039005192737516727,0.007164346230372209,7.594609406597546,0.00793748346758094,-0.1037737435553471,-0.0249263662150027,0.02861722965229914
2011-06-16,120,0.006180179362679288,0.059080618250946904,7.893129854529932,-0.08392968952630028,-0.31666123090231124,0.041017385785332976,-0.12366951239974804
2011-06-17,146,0.004337128442697194,0.02504734715141066,7.8975135689964056,0.00283883103352461,-0.11304034775145565,-0.19253670739980253,0.036296718850155556
2011-06-20,131,0.0034753595492556105,0.039059038853893724,9.067606140901962,0.136259611200521,-0.09351681420443846,0.05569424768089613,-0.008981246581950793
2011-06-21,148,0.002818955373620712,0.010473806909080174,7.738591155812423,-0.005844388860438656,0.023504552057402144,0.04160815340145836,0.10632089280984619
2011-06-22,113,0.005933744159428828,0.03894209771213797,7.2936242789056545,-0.08877481152702817,-0.26507680108541654,-0.15168439481530394,0.16450982739683542
2011-06-23,147,0.00184296084849121,0.07926604629634149,7.4990600273523516,0.19490462772496464,0.49251915657271367,-0.07612804889312666,-0.1531262248609655
2011-06-24,134,0.004037059462776583,0.008623363287687535,7.683976834330694,-0.05346553419293062,-0.15456209379489197,0.05177226402437653,0.07432342793932449
2011-06-27,129,0.0035016349270190635,0.046324646985305806,7.416613121239749,-0.0640733239609548,-0.02063326825010131,0.28353865379562193,-0.10225387275548206
2011-06-28,135,0.004091257287128478,0.036909483765999784,7.772718893622238,-0.03698746536159734,0.09192820187843212,-0.2843797898127024,0.12479958577117402
2011-06-29,158,0.001146918650195025,0.06715262015592405,7.128067853248152,0.2064031174736801,0.26815745202593333,0.007900792646110755,0.1551123443926332
2011-06-30,140,0.003152795922298266,0.01832895665564349,7.056222349487257,0.1446848017948135,0.09675665646183661,-0.06264510519988782,-0.06157921130027949
2011-07-01,124,0.006319252596393784,0.06343357552456674,7.428207796862748,-0.047995969262894574,-0.1816055453860487,-0.3670494117936989,0.02947628253697975
2011-07-05,145,0.0035821143512849677,0.005835102348813681,7.459304942717656,-0.06724286666855842,0.015414864793850278,-0.00335333149073884,0.01636817149280821
2011-07-06,134,0.003427133614377136,0.020270884442226356,8.53357574950353,0.013888341113526232,-0.061530835431697274,0.242693100105305,-0.11352241444020666
2011-07-07,122,0.0034838955021891495,0.0153461010417546,7.807287329283162,0.08041207214571704,0.21317982944634364,-0.07823552219329864,-0.06542688193291091
2011-07-08,144,0.0031532167258927707,0.02167576481662814,7.343121917630891,-0.03595647330332661,0.15473266016370268,-0.07985373420199622,0.05295113028450147
2011-07-11,134,0.0021872918766656824,0.05818111137225879,7.960134471730667,0.2184452933702016,0.2203896050803505,0.19493419728998315,-0.21996331868695437
2011-07-12,122,0.006067637937481256,0.032280281125276145,7.667086152093951,-0.16715293111341695,-0.22104089951871905,0.0423335863927982,-0.13464341250609474
2011-07-13,146,0.004147864709287458,0.018722811683559715,7.990314931575511,-0.05557857052414466,-0.23436754653315828,0.022443518077382124,0.05632610386798509
2011-07-14,144,0.0032027565283137727,0.0017466257724966239,7.298020238197427,0.0447011726017913,0.0121164766998931,0.012771404230594348,0.008017066313355645
2011-07-15,134,0.0036825381759525333,0.05378776386961348,8.337074219522163,0.025675938342829937,-0.28662316359701284,0.21951521538033147,0.05451177871857037
2011-07-18,188,0.002258865642068302,0.007192719705822248,7.326610951303032,0.037965117007679655,0.07156577384306696,-0.031357907634297195,0.07249353536586865
2011-07-19,164,0.0036561064531483063,0.009691193444655632,7.639122140244865,-0.07109126453097823,-0.18165877875889655,0.035398824908360445,0.01814830174887017
2011-07-20,162,0.002447856333180677,0.06889606916162727,7.301910803045449,0.1582868414946039,0.3932573686774044,-0.15461553091291788,-0.19003413120965013
2011-07-21,179,0.003174455486397873,0.02526474949745461,6.977236667279289,-0.1262163685684186,-0.2002717997242271,0.047151217709713686,0.142881886452496
2011-07-22,185,0.0030600337366938767,0.008263995674085645,7.91138531936992,-0.0077250638502982675,-0.08235972389589817,0.018550473134075415,-0.06067816796461089
2011-07-25,181,0.0026755352550368746,0.0046586055436883544,7.757568236473107,0.05878852946025013,0.07520745041270532,-0.07328694828369241,-0.0292527939126142
2011-07-26,174,0.0034265131590689615,0.015808564722760043,8.637436874449977,-0.16472949441138138,-0.06170598189101518,-0.00407081066150875,0.03807970760790991
2011-07-27,175,0.0023222180636722958,0.033777356347824306,7.149726256100842,-0.03161679057753349,0.026903294374617626,0.013533359204077295,0.17840381471352024
2011-07-28,177,0.0020465597152985425,0.0079637738695304,8.355929333449133,0.1344155429519546,0.14132848280952728,0.036412715130770275,-0.03663888010793733
2011-07-29,207,0.0023922336741931892,0.004959058212297696,7.928571061797107,0.014988648600992334,-0.04794051293496146,-0.005258166625431388,0.047825289843417405
2011-08-01,181,0.002571009039601175,0.009045628902291658,8.546576056816276,0.09956501817386107,0.049183093273496736,-0.05926688918494708,-0.02018649459803992
2011-08-02,187,0.0016527133602733965,0.036796263045434596,7.713230848491982,0.19165682967921543,0.33188350590511073,-0.08306622415145176,-0.05858890817511312
2011-08-03,159,0.00250549485708997,0.02935248637729182,7.617696791631216,0.013289247651659977,0.006445391283523436,-0.012245985846488085,0.1957639823566912
2011-08-04,164,0.0010040166597498634,0.05025842293762839,8.229798382393094,0.1860752654824905,0.31546086101414206,0.09329981485250162,0.07584659425292026
2011-08-05,170,0.0023114564756941034,0.01947939422061218,7.414231880195524,0.10292515840734627,0.18477930050164146,-0.12083915299698449,0.04723949235199677
2011-08-08,163,0.004511661773963123,0.06796689648096943,8.398587648916621,-0.32821615517458075,-0.39784969352589644,0.20904726492084774,0.04621684546765223
2011-08-09,169,0.0021719862176870367,0.008130383826066456,9.060722845708543,0.13355204276889523,0.12648944605988224,-0.024517392938414973,0.03034456253141843
2011-08-10,151,0.0027059944094734592,0.024657953489697126,8.01051608866717,0.019323860482264685,-0.06464272397908614,0.2279184902616678,0.0001900615741629522
2011-08-11,140,0.00499834167352741,0.02262644447345996,8.365904766944652,-0.09865483795994472,-0.07734653007077656,-0.12363820190059205,-0.09989609865636008
2011-08-12,139,0.004728546747517887,0.02189593002935253,7.430478304232488,-0.02858342691399654,-0.09786418186143372,-0.08209198686330356,-0.10599640017123564
2011-08-15,132,0.0026477423302876885,0.013943066958816863,8.39596551761204,0.05567795344643635,0.16606542523374754,0.07203610478211342,0.007216541341750473
2011-08-16,147,0.0036933588948055776,0.015621641598107305,7.958325553920615,-0.0472518121603539,-0.2035715794060775,0.1453489891950294,0.01962688729855691
2011-08-17,129,0.00338414048153697,0.008878173953676849,8.208966377032276,0.0648581824243738,0.10296612347094011,-0.11834800089256221,0.07741545076071243
2011-08-18,121,0.004653068107809371,0.042204744047634746,7.315166129040166,-0.14644043271513404,-0.15580015051801097,-0.05617533000581406,0.23237343114909037
2011-08-19,142,0.0038160292017420374,0.007250086522439081,8.625312528073218,-0.036717060192281464,-0.012481699283793212,0.05565258971412467,-0.09020612353278713
2011-08-22,131,0.0037496219896307284,0.09154799280028525,8.769015863030152,-0.002479487722982065,-0.3500439907774398,0.09681104547837083,0.27331147173879167
2011-08-23,126,0.005338841759546701,0.06667154636511086,8.227175368849583,-0.025242215107243438,0.005915608871388204,-0.03563011293871587,-0.2904314042311947
2011-08-24,138,0.004122649454752772,0.017092137556763753,7.88135135899109,0.04166943430149671,0.006208231553732242,-0.17477755975077705,-0.010951355616219197
2011-08-25,136,0.0027327131351892165,0.04250463678183325,8.231756714826918,-0.007898470837464013,0.2264589670934669,-0.01544356505174095,0.05358509602427448
2011-08-26,103,0.00516187447834389,0.012623793883057788,8.40851209757709,-0.043214911252409095,0.11256464273292514,-0.0693704692904645,-0.06332540472889371
2011-08-29,120,0.005962055347467627,0.0673758164131989,7.632629409447623,-0.2529513040578137,-0.15990005354035675,-0.16716729946781067,0.14912537367375342
2011-08-30,117,0.0037296829223412826,0.004762778245754551,8.001495742140387,0.09165429894174451,0.07339023712963513,-0.014790494703586076,-0.022999845195652957
2011-08-31,119,0.0035813206462362206,0.0419913703816196,7.13576712410278,-0.047112655500983536,0.27866404382739574,0.05960973523787412,-0.14351543736850378
2011-09-01,127,0.003899977763140652,0.004078221006084348,7.378196352664521,-0.030761016433048117,-0.07315810321864283,0.06762462727171144,0.04570014054225361
2011-09-02,117,0.002098417242445599,0.04469609080037773,8.200705211856336,0.13087277510645928,0.12733319024621778,0.1158234771354167,0.13494092277963465
2011-09-06,102,0.007726605561416819,0.0413086129539878,9.155392702630001,-0.14139142709794922,-0.16137576045683982,-0.19034941315690396,-0.0831109338173401
2011-09-07,118,0.005792559138003083,0.01598024676420262,8.407105245132326,-0.12040807500243661,-0.19537239026464087,-0.11010536354653157,0.058841872244883985
2011-09-08,157,0.003227675207876181,0.013588142346114385,7.910132293202496,-0.015544537155385353,-0.06674177089416543,0.1557792675628628,-0.08698297478643113
2011-09-09,148,0.003423645340916583,0.03723467079802034,8.03364307578567,-0.125141516066232,-0.16693907145826314,0.056111535512603034,0.2225700311005884
2011-09-12,126,0.0033060418877605053,0.06112506687378261,8.589061636924608,0.004142842954324928,0.40096131489557785,-0.15881201521186566,-0.07941469835368462
2011-09-13,123,0.004753718208391316,0.01684425220885155,7.221391103935196,-0.017912358983650997,-0.1389373272904875,0.06073455804700155,-0.07329955103712148
2011-09-14,133,0.004881627807434722,0.023544313761742375,7.936342532137583,-0.05183702308322463,-0.21175253780422318,-0.11147453304794178,0.07655109715774551
2011-09-15,110,0.005919311502416684,0.019550363640609247,7.490314574249588,-0.06067311906262087,0.028558946024539105,-0.21735077301288094,-0.052783584480708995
2011-09-16,105,0.002910740407915775,0.02485491341184498,7.5851801132726475,0.1442705635175158,0.08427208745627883,0.1458604444308869,0.014341418933003745
2011-09-19,110,0.005836446006902082,0.029329799458546857,7.664152666379237,-0.059612701964808223,-0.17416784405808072,0.08944333151811953,-0.1396809070136903
2011-09-20,119,0.0045711496428854775,0.01978182147854257,8.245386274597818,-0.1139302781062397,-0.13800331795831006,0.1680503716556818,-0.004050390597875191
2011-09-21,127,0.0013689041661865708,0.056709343019778924,7.402454279288841,0.21305157585169993,0.22304172731467783,0.15153823230144195,0.06466680632079472
2011-09-22,116,0.004176522699065642,0.013801295481969622,7.257726302182242,0.0887317110763356,0.00892896720593306,-0.10753719879376608,0.04092325432827157
2011-09-23,122,0.005288112069386967,0.03641370479008432,8.034389730851188,0.03478469048679146,0.04866535132528269,-0.2856287059951512,-0.0881206807473433
2011-09-26,109,0.0035326569949685003,0.016498855218220476,8.119326336717167,0.004383609171941781,0.16681446647243978,0.12923484908210275,-0.07055214962961533
2011-09-27,127,0.005485927216455322,0.027272352522604182,7.754115996886403,-0.09694813666233883,-0.1280340471340175,-0.2141947873148265,0.04575145813152954
2011-09-28,118,0.0039764286940687345,0.03908732018292549,8.34840117370033,-0.15005588633015093,-0.10653845740711333,0.20937562254959116,0.10878154938745296
2011-09-29,131,0.005661317360954879,0.03237254589454297,7.5444454318156025,-0.06810702793645444,-0.1561944401255883,-0.20277209572426017,-0.056191584783872595
2011-09-30,112,0.0050199040277460125,0.05564942303676845,7.677798607429105,-0.06803161703783325,0.06718796349525515,-0.25247061104798524,0.12885576237545682
