timestamp,request_date,request_start,request_end,company_symbol,ric,query,storyId,story_type,sourceCode,headline,story_error,clean_text,clean_text_sha256,cleaning_quality,cleaning_detail,original_chars,cleaned_chars,removed_trailing_lines,cleaner_version,article_story_type,usable_article
2026-06-21 21:47:41.323,2026-06-21,2026-06-21T00:00:00,2026-06-21T23:59:59,NVDA,NVDA.O,R:NVDA.O and Language:LEN,urn:newsml:newsroom:20260621:nNRA0yr0ay:0,newsroom,NS:CERGEM,Best Technology Stocks To Consider – June 21st,,"Jun 20, 2026

Marvell Technology, Micron Technology, and NVIDIA are the three Technology stocks to watch today, according to MarketBeat's stock screener tool. Technology stocks are shares of companies that develop, manufacture, or provide technology products and services, such as software, semiconductors, hardware, cloud computing, and internet-based platforms. For stock market investors, the term usually refers to this sector as a group of companies whose performance is often tied to innovation, rapid growth potential, and changing consumer or business demand. These companies had the highest dollar trading volume of any Technology stocks within the last several days.

Marvell Technology, Inc., together with its subsidiaries, provides data infrastructure semiconductor solutions, spanning the data center core to network edge. The company develops and scales complex System-on-a-Chip architectures, integrating analog, mixed-signal, and digital signal processing functionality.

Marvell Technology (MRVL)

Read Our Latest Research Report on MRVL

Micron Technology (MU)

Micron Technology, Inc. designs, develops, manufactures, and sells memory and storage products worldwide. The company operates through four segments: Compute and Networking Business Unit, Mobile Business Unit, Embedded Business Unit, and Storage Business Unit. It provides memory and storage technologies comprising dynamic random access memory semiconductor devices with low latency that provide high-speed data retrieval; non-volatile and re-writeable semiconductor storage devices; and non-volatile re-writable semiconductor memory devices that provide fast read speeds under the Micron and Crucial brands, as well as through private labels.

Read Our Latest Research Report on MU

NVIDIA (NVDA)

NVIDIA Corporation provides graphics and compute and networking solutions in the United States, Taiwan, China, Hong Kong, and internationally. The Graphics segment offers GeForce GPUs for gaming and PCs, the GeForce NOW game streaming service and related infrastructure, and solutions for gaming platforms; Quadro/NVIDIA RTX GPUs for enterprise workstation graphics; virtual GPU or vGPU software for cloud-based visual and virtual computing; automotive platforms for infotainment systems; and Omniverse software for building and operating metaverse and 3D internet applications.

Read Our Latest Research Report on NVDA

See Also

MarketBeat's Top Five Stocks to Own in June 2026

3 Inflation-Fighting Stocks Built for Higher Oil Prices

3 Biotech Firms With Major Potential Catalysts in the Coming Months

Applied Materials Stock Looks PriceyCan AI Demand Justify the Rally?

3 Small-Cap Stocks Getting a Russell 2000 Rebalance Boost

The Oil Trade May Not Be Over: 3 Energy Stocks to Watch",fd15015d0f84f2cdd850c86c6ec179938e9c840137ea3de5cf56ef7281c9fc90,ok,,3152,2772,0,week4_lseg_html_v1,True,True
2026-06-21 21:36:34.000,2026-06-21,2026-06-21T00:00:00,2026-06-21T23:59:59,NVDA,NVDA.O,R:NVDA.O and Language:LEN,urn:newsml:social:20260621:nTWT9SD3fW:1,social,NS:X,"@Stocktwits: POV: You told her you're a part owner of Apple, Microsoft, Nvidia, Amazon, and Google

(You own $12 of SPY) https://t.co/rBaJ4gKSdC",,"Stocktwits

@Stocktwits

POV: You told her you're a part owner of Apple, Microsoft, Nvidia, Amazon, and Google

(You own $12 of SPY)

pic.x.com/rBaJ4gKSdC",85b710207914c73f4e75502029700d46403cccb65e7df403cf2d1841f69bea8c,ok,,5670,154,0,week4_lseg_html_v1,False,False
2026-06-21 21:22:05.718,2026-06-21,2026-06-21T00:00:00,2026-06-21T23:59:59,NVDA,NVDA.O,R:NVDA.O and Language:LEN,urn:newsml:newsroom:20260621:nNRA0yqudd:0,newsroom,NS:NEWBIH,"WEEKLY BUSINESS AFFAIRS SNAPSHOT: REBELLIONS NEWS THIS PAST WEEK JUN 21, 2026",,"NEWS BITES - PRIVATE COMPANIES (US)

+ REBELLIONS [1 News That Matters]

+ REBELLIONS SETS ITS SIGHTS ON NVIDIA WITH INNOVATIVE AI INFERENCE CHIPS

Rebellions, a South Korean startup, is positioning itself as a formidable competitor to Nvidia in the burgeoning AI inference chip market. On the 18th of June 2026, Marshall Choy, the chief business officer at Rebellions, articulated the company's ambitious vision during an interview on the Targeting AI podcast. He stated, ""Everybody's looking for an alternative to the big incumbent in every industry. And here we are to lead one of the rebellions against the big incumbent in this AI industry -- Nvidia.""

Founded in 2020, Rebellions has dedicated its efforts to the fast-growing inference sector of AI infrastructure. As the demand for autonomous AI agents escalates, the importance of inference capabilities has surged. Choy emphasized the company's strategic focus: ""We took a view of, 'How can we add the most value to the market and to customers?' And we thought that was by focusing on the inferencing side of things, to complement the existing GPUs that people have today doing training and enable them to actually use AI in a production sense, which is what inferencing is by definition.""

Rebellions distinguishes itself from competitors by designing chiplets tailored for specific AI models, particularly favoring mixture-of-experts architectures and multi-modal models over traditional large language models. Additionally, the startup is aligned with the open-source community, particularly the PyTorch ecosystem. Its innovative chiplet design involves breaking down a large AI chip into smaller, specialized silicon units that integrate computing and memory, offering a more adaptable and efficient solution for various applications, including customer service and healthcare AI systems.

Choy explained the rationale behind their chiplet approach: ""There's a lot of ways you could go about building an AI chip. The route that we took was we wanted to be able to have greater flexibility, greater performance, greater efficiency and lower cost, and pass those savings on to our customers."" This strategy positions Rebellions to effectively compete with Nvidia, which has long dominated the AI chip market.

With a valuation exceeding $2.3 billion and $850 million raised in funding, Rebellions is not only expanding its international presence but also participating in 'K-Nvidia,' a multi-billion-dollar South Korean initiative aimed at bolstering national capabilities in AI and semiconductors. Choy's commentary on the initiative underscores the startup's commitment to challenging industry giants like Nvidia and establishing a strong foothold in the global AI landscape.

++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++",4d9e32cfff210e54145a831f85152455c676650640da80e2c8801b80feb1049e,ok,,2994,2824,0,week4_lseg_html_v1,True,True
2026-06-21 20:45:00.000,2026-06-21,2026-06-21T00:00:00,2026-06-21T23:59:59,NVDA,NVDA.O,R:NVDA.O and Language:LEN,urn:newsml:social:20260621:nTWT4SHnr9:1,social,NS:X,"@coinbureau: ⚡️AMAZON’S $50 BILLION AI CHIP BUSINESS IS COMING FOR NVIDIA

Amazon reportedly generates around $50 BILLION annually from custom chips, and AWS may soon sell Trainium processors to outside customers.

With 28% global cloud market share, $AMZN does not need to beat $NVDA on https://t.co/KA5YNeEmO0",,"Coin Bureau

@coinbureau

⚡️AMAZON’S $50 BILLION AI CHIP BUSINESS IS COMING FOR NVIDIA

Amazon reportedly generates around $50 BILLION annually from custom chips, and AWS may soon sell Trainium processors to outside customers.

With 28% global cloud market share,

$AMZN

does not need to beat

$NVDA

on

pic.x.com/KA5YNeEmO0",1b520c2af534f54f70a648c75157d27e515ccf1a6653eb123eeea00234b07c11,ok,,6208,326,0,week4_lseg_html_v1,False,False
2026-06-22 23:37:43.420,2026-06-22,2026-06-22T00:00:00,2026-06-22T23:59:59,NVDA,NVDA.O,R:NVDA.O and Language:LEN,urn:newsml:newsroom:20260622:nNRA0z75eu:0,newsroom,NS:GLORDP,"June 18, 2026: Veeam-HPE Team Up to Deliver Validated Private Cloud AI, Co-Engineered with NVIDIA",,"On June 19, 2026, Veeam Software and Hewlett Packard Enterprise expanded their partnership to strengthen private cloud offerings for AI and modern workloads, detailing validated designs for HPE Private Cloud AI and partner-ready packaging to speed deployments.

The collaboration integrates Veeam's Data and AI Trust into HPE Private Cloud AI, reinforcing data resilience and governance for AI workloads. ""AI will transform the enterprise, but only if leaders can trust the data that powers it. That trust starts with resilience—knowing data is protected, recoverable, and governed end-to-end,"" said John Jester, Veeam's Chief Revenue Officer.

The effort is co-engineered with NVIDIA to deliver a secure AI platform featuring a unified data lakehouse and agentic use cases. Patrick Osborne, Senior Vice President of Technology Acceleration for Hybrid Cloud at HPE, noted that enterprises are increasingly turning to private cloud to meet performance and data sovereignty requirements, and added, ""With these validated designs and our expanded collaboration with Veeam, we're giving customers a ready-to-run path to deploy AI closer to their data.""

To ease transitions, the partners will offer sizing tools and smart templates to standardize deployments, and Veeam will publish a migration guide for moving vSphere VMs to HPE Morpheus, underscoring support for partners and customers evolving their private cloud strategies.

The collaboration underscores a broader push to secure, govern, and scale AI workloads within private cloud environments, signaling a shift from AI experimentation toward trusted execution.

INDEX

SECTION 1 VEEAM PROFILE

SECTION 1 VEEAM PROFILE

1.1 ACTIVITIES

Veeam Software is a leading global provider of data protection and resilience solutions, specializing in backup, recovery, and modern data management for virtual, physical, cloud-native, SaaS, Kubernetes, and hybrid environments. Founded in 2006 and privately held (with headquarters in Seattle/Columbus, Ohio, and offices worldwide), Veeam empowers organizations to achieve cyber resilience through its Veeam Data Platform, delivering secure, immutable backups, rapid recovery, ransomware defense, and intelligent data insights. Trusted by over 550,000 customers-including 82% of the Fortune 500-Veeam holds the #1 market position in enterprise backup and recovery software. The fastest-growing segments include its cloud-based offerings, particularly Veeam Data Cloud (including Vault for secure storage), SaaS protection (e.g., Microsoft 365), and advanced AI-enabled resilience features, driving accelerated adoption amid rising cyber threats and AI/data demands. Veeam continues to expand rapidly, with consistent double-digit growth and leadership in hybrid/multi-cloud data protection.

1.2 SUMMARY

Website: www.veeam.com",599aaf0ed275f612cad7f8134c99df79ea0fd0daa272787cae1f03122354a0c7,ok,,3028,2820,0,week4_lseg_html_v1,True,True
2026-06-22 23:29:09.293,2026-06-22,2026-06-22T00:00:00,2026-06-22T23:59:59,NVDA,NVDA.O,R:NVDA.O and Language:LEN,urn:link:webnews:20260622:nNRA0z72n2:0,webnews,NS:VERGEA,Nvidia says its AI data center design runs hotter to use a lot less water,,,,missing,story body is empty,0,0,0,week4_lseg_html_v1,False,False
2026-06-22 23:24:13.505,2026-06-22,2026-06-22T00:00:00,2026-06-22T23:59:59,NVDA,NVDA.O,R:NVDA.O and Language:LEN,urn:link:webnews:20260622:nNRA0z6zog:0,webnews,NS:ROBREP,FORT and NVIDIA launch AI-driven Outside-In Safety blueprint,,,,missing,story body is empty,0,0,0,week4_lseg_html_v1,False,False
2026-06-22 23:22:42.063,2026-06-22,2026-06-22T00:00:00,2026-06-22T23:59:59,NVDA,NVDA.O,R:NVDA.O and Language:LEN,urn:newsml:newsroom:20260622:nNRA0z6zj2:0,newsroom,NS:GLORDP,"June 17, 2026: Srinivas Credits Nvidia's Huang and Musk for Gap-Filling Leadership Lessons",,"On June 17, 2026, during the 20VC podcast, Aravind Srinivas, co-founder and CEO of Perplexity AI, outlined the entrepreneurial mindset he says is shaped by Jensen Huang and Elon Musk. He described entrepreneurship as a discipline that blends urgency with purpose.

He emphasized Huang's sense of urgency at Nvidia—now valued at roughly $5 trillion—explaining that Nvidia still treats disruption as likely, even with a forecast of about $500 billion in revenue over the next two years.

Srinivas credited Musk with teaching that a founder should prioritize a mission over financial rewards, pointing to SpaceX's compensation design and the audacious objective of establishing a Mars colony for a million people. 'It's not about accumulating wealth; it's about striving for a greater purpose.'

He also pushed back on the FIRE movement within tech, arguing for relentless work ethic and noting that 'You always need to be doing something.' He added that advances in AI could empower people to start their own ventures rather than relying on traditional employment.

Amid a legal dispute with Amazon over AI products, Srinivas reaffirmed Perplexity's ambition to pursue an IPO in 2028, underscoring a growth trajectory that aims to outpace market noise and continue investing in innovation.

INDEX

SECTION 1 PERPLEXITY AI INC PROFILE

SECTION 1 PERPLEXITY AI INC PROFILE

1.1 ACTIVITIES

Perplexity AI Inc. is a San Francisco-based artificial intelligence company founded in August 2022 that operates an advanced AI-powered answer engine. It combines large language models with real-time web search to deliver concise, accurate, and cited responses to user queries, positioning itself as a more trustworthy and efficient alternative to traditional search engines and general-purpose chatbots. The core business revolves around its consumer-facing search platform (available free with a Pro subscription tier), enterprise solutions, and an expanding API platform that supports AI agent development and orchestration across multiple models. Key offerings include Deep Research capabilities, the Comet browser, and Computer, an agentic AI system for handling complex, multi-step workflows such as report generation, data analysis, and autonomous task execution. Fastest-growing segments include enterprise subscriptions and agentic AI tools, which have driven explosive revenue growth. The company has scaled from approximately $100M ARR to around $450-500M ARR in early-to-mid 2026, fueled by strong adoption among organizations (50,000+ reportedly using enterprise features) and power users leveraging advanced capabilities for professional research and automation. With a valuation exceeding $20 billion and rapid product innovation, Perplexity continues to expand its influence in AI-driven information discovery and workflow automation.

1.2 SUMMARY

PermID: 5084674735

Website: https://www.perplexity.ai/

Address:

341 Moultrie Street SAN FRANCISCO CALIFORNIA 94110 United States

PermID: 5084674735",c142ffc4612c307392b07e0ffe5ef958d174e7355a8eb7f1043da447f35e5da0,ok,,3317,3002,0,week4_lseg_html_v1,True,True
2026-06-22 23:08:15.673,2026-06-22,2026-06-22T00:00:00,2026-06-22T23:59:59,NVDA,NVDA.O,R:NVDA.O and Language:LEN,urn:newsml:newsroom:20260622:nNRA0z6sfl:0,newsroom,NS:CRYPTT,Why are prediction market traders suddenly bearish on Nvidia's stock?,,"Jun 22, 2026

Nvidia (NASDAQ: NVDA) stock is still green for 2026, but the trade no longer looks clean from the company that outperformed every other company and country in 2024 and 2025. NND is up about 12% this year, yet they have slipped roughly 3% over the past month.

The gap with the rest of the chip market is hard to ignore. The VanEck Semiconductor ETF (NASDAQ: SMH) has jumped about 84% in 2026 and added 15% in the last month alone. That helped Micron (NASDAQ: MU) and SanDisk (NASDAQ: SNDK) rally nearly 60% each over the past month.

Traders price in weaker demand for Nvidia's B200 compute

The major stress point here is Nvidia's B200 GPU. This is Nvidia's top-end data center chip designed for intensive workload and extensive models' training. Supposedly, it allows investors to estimate the level of demand by observing the price of computational power leasing because it shows how much people are willing to pay for that access.

The price of B200 compute on May 30 was $6.11 per hour, being the highest in three months, but as of yesterday, it reached the mark of $4.22 per hour.

Kalshi's market has a contract asks whether the price of Nvidia B200 compute for Q2 ends up above a certain level before June 30. The value is determined by Ornn's dashboard.

Meanwhile, Polymarket traders give Nvidia only 3% odds of hitting $236, 20% odds of hitting $220, and 35% odds of hitting $216 by June 26. The heavier bets sit lower, with traders pricing a 62% chance of Nvidia crashing to $204 and a 40% chance of falling to $200. At Monday's close, Nvidia was worth $208.78, down 1.20% in twenty-four hours.

Source: Polymarket

Nvidia is currently trading at 0.5% under its 20-day simple moving average of $211.79. At the same time, the stock is still 0.7% higher than its 50-day simple moving average of $209.31. Therefore, Nvidia shares continue to hold near short-term support levels despite recent pullbacks.

The longer chart continues to look more bullish. Nvidia shares trade at 7.6% above its 100-day simple moving average of $195.77 and about 10.9% higher than its 200-day simple moving average of $189.90. Besides, the 20-day simple moving average continues to be above the 50-day one.

However, when NVDA rises above the MACD signal line, buying interest might become more positive, but once it drops below the line, the price of the stock may remain confined within a narrow range. NVDA resistance lies at $217.00 while its support lies at $209.00.

Analysts keep Buy ratings while chip money rotates elsewhere

The next major date for Nvidia is its expected earnings release on Aug. 26, 2026. Wall Street expects earnings per share of $2.06, compared with $1.04 in the same quarter last year. Revenue is expected to reach $91.70 billion, up from $46.74 billion a year earlier.

Nvidia trades at about 32.3 times trailing earnings. Analysts still carry a Buy consensus on the stock, with an average price target of $323.83. China Renaissance started coverage on June 5 with a Buy rating and a $319 target. Needham repeated its Buy rating on June 2 and kept its $270 target. DA Davidson kept its Buy rating on June 1 with a $300 target.

Meanwhile, in the US stock market on Monday, the S&P 500 index fell by 0.37% to 7,472.79 at close, the Nasdaq Composite dropped by 1.32% to 26,166.60, and the Dow gained 148.01 points, or 0.29%, helped by a nearly 4% rise in Caterpillar (NYSE: CAT).

Chip stock Micron (NASDAQ: MU) rose almost 7% before its quarterly report, which is due Wednesday after the close. Advanced Micro Devices (NASDAQ: AMD) too gained more than 2%, and Intel (NASDAQ: INTC) climbed 5%, continuing what is proving to be a bull run.

Oil also added to the market noise. Brent turned lower Monday after Qatar and Pakistan said U.S. and Iranian officials had agreed on a roadmap for a final deal within 60 days. Prices later traded near session lows after the U.S. Treasury Department allowed Iranian oil sales for 60 days.

August Brent crude fell 3.31% to $77.90 a barrel. July West Texas Intermediate crude lost 2.32% and closed at $74.82.

Don't just read crypto news. Understand it. Subscribe to our newsletter. It's free.",f6c9735d175574a9b6699950fd3db3f765e0c4c93a7f6ca0e7b41e94027e483b,ok,,4461,4165,0,week4_lseg_html_v1,True,True
2026-06-23 23:53:11.845,2026-06-23,2026-06-23T00:00:00,2026-06-23T23:59:59,NVDA,NVDA.O,R:NVDA.O and Language:LEN,urn:newsml:newsroom:20260623:nNRA0zozxo:0,newsroom,NS:DIGJOU,"Big money, a growing horde of humanoid robots, no standards, and it's coming soon enough",,"Jun 23, 2026

Nvidia CEO Jensen Huang has touted artificial intelligence being built into real-world creations such as robots as being among promising markets for the technology powered by his company's chips – Copyright AFP BAY ISMOYOThe service is a baby step towards a future in which robots increasingly take over manual labour from humans – Copyright AFP WANG Zhao

If you're trying to keep track of the rise of the humanoid robots, good luck with that. The entire spectrum of these robots is on the rampage. Even an overview of the current state of play is an epic of information in itself. They are coming to the mass market. The only question is when.

Everything else is highly questionable, particularly at this point in history. How do you fit vast numbers of domestic robots in the enchanted, financially carefree human world of 2026?  How do you pay for them with an income lost to AI and living costs based on an economy that seems to be turning into an Ouija board?

Can you visualise robot butlers in a dilapidated shanty town, with some guy with a screwdriver in a hut keeping them all running? What kind of world can it be? A Disney movie where the kids leave home with their robot because their robot is due for a recall?

That's not a problem forthe kind of money pouring into humanoid robotsand the entire supply chain for what is effectively a whole new industrial sector. Investment is growing almost as fast as the diversification of robots and robot types.

An emerging market with Big Capital in charge and China on the horizon

One look atthe top investors in humanoid robotssays it all. Tesla, NVIDIA, and Hyundai are leaders in the West. Chinese robots are now firmly lodged in the DNA of the Chinese economy, andthey're already selling products directly in the domestic market as well, for relatively low prices. There are no clear product standards, just mutterings about ""safety"", whatever that turns out to mean.

China alreadydominates the ""embodied AI"" robots. This is the epitome of crossover tech, in multiples. There's a direct link in the roles of industrial robots and the more domestic variety, sharing skill sets and sensory requirements. This is a major policy issue for China, and they're launching a major training programme for robots to transition them into domestic roles.

According to the South China Morning Post, this initiative has serious official weight behind it:

""By the end of 2026, key humanoid robot products will complete application verification and regular deployment in a number of representative scenarios, entering 'work mode',"" the Ministry of Industry and Information Technology and the State-owned Assets Supervision and Administration Commission said in the document.""

That's a good definition of the new frontier for trade in AI robotics, too. Again, China is leading. Dominating the robotics market would gather a huge share of global trade. China's ability to develop, produce, and rapidly deploy technologies is a fait accompli for competitors.

The visible side of humanoid robots

Humanoid robots have yet to actually enter the marketplace in significant volumes, but the groundwork is already well underway. Thepublic image of humanoid robotsis a psychology PhD in progress.  They're being made to look good, and there's already more than a hint of ""new car status symbol"". It's a messy mix of something between the cartoonish form of humanoid robots and soft-tissue humans with credible facial expressions. Some try to be cute, and some try too hard to be futuristic.

Thevery human-looking robots, it must be said, are pretty creative and have real visible character. If nothing else, it's good art, and images range from the garish to the downright folksy.

Robotic roles dictate design as well as the market range. There are far too many roles for a simple generic model. Some are purely utilitarian, on wheels, confined to a specific space, and others are ""free range"" bipeds with autonomous navigation and Cloud links for behaviour.

The agility of the biped robots is remarkable, particularly the Chinese models. Not so long ago, just walking was a major issue. Now, without operators,they can autonomously and collectively do Kung Fu, ""drunken boxing"",run up walls and do backflips, and even imitate the famous Monkey King.

Reality has to intrude somewhere, even when it conflicts with realism. The image is all hard sell. Expecthype in previously unknown quantitieswhen checking out robots on the market. The hype is relentless, and it invariably enters thedomestic humanoid robot range.

All of which raises the unavoidable question that will make or break humanoid robot designs. Who's going to buy these robots? Will they be bought on looks? Very probably. Will they be bought on specialist tech capabilities? Will they be ""companions""? Will they be surrogate pets?

This is the point at which it becomes wincingly obvious that the back end of maintaining robots becomes clear. Robot tech needs upkeep. Your humanoid robot isn't a car or a talking toaster. It's a maintenance issue as much as an asset. Power supplies are also a talking point in terms of running costs.

A very predictable future junkyard in progress?

There's a glaring future problem here. The tech also defines the lifespan of robots. Just think how many robots have already come and gone in industry. Their coming and going is less obvious, because that class of robots usually performs the same tasks. The changes are purely functional, and efficiency driven.

That's not the case with the highly differentiated domestic general purpose robots. Obsolescence will turn over a lot of products. Robotics has been roaring ahead with new tech and new capabilities on an almost hourly schedule. Competition is ferocious. There's no reason to believe that robots will be ""forever"" models.

There's also a Doomsday Scenario somewhere in the future. AGI could be the next quantum jump for robotics. That alone could scrap most of the current robots. There's already an AGI robot calledAgibotin China, with 10,000 models produced. This is a do-everything robot but doesn't seem to contain AGI chip tech. It uses anopen-source dataset with a free form collection mode,which means it has good processing capacity.

The problem remains regarding the shelf life of these robots. The range of technologies in a robot dwarfs all other electronics. The scale of turnover junk will be colossal. Is there any plan to manage the inevitable obsolescence, upgrades, and perhaps retrofitted customization?

Now is the time to be skeptical. An unplanned class of tech is coming, right into the living room.

The post Big money, a growing horde of humanoid robots, no standards, and it's coming soon enough appeared first on Digital Journal.",a5ab75db52f2a428ee48a5a26feb5f382b079717330163409d4e12b5ec01149d,ok,,8565,6780,0,week4_lseg_html_v1,True,True
2026-06-23 23:49:16.086,2026-06-23,2026-06-23T00:00:00,2026-06-23T23:59:59,NVDA,NVDA.O,R:NVDA.O and Language:LEN,urn:link:webnews:20260623:nNRA0zoz9d:0,webnews,NS:YAHNEX,Nvidia Just Claimed a New AI Crown. That Means NVDA Stock Investors Have a New Reason to Buy.,,,,missing,story body is empty,0,0,0,week4_lseg_html_v1,False,False
2026-06-23 23:27:33.046,2026-06-23,2026-06-23T00:00:00,2026-06-23T23:59:59,NVDA,NVDA.O,R:NVDA.O and Language:LEN,urn:link:webnews:20260623:nNRA0zorqi:0,webnews,NS:ITNEWS,ASUS Launches ExpertCenter Pro ET900N G3 Built on NVIDIA DGX Station Architecture,,,,missing,story body is empty,0,0,0,week4_lseg_html_v1,False,False
2026-06-23 23:26:35.249,2026-06-23,2026-06-23T00:00:00,2026-06-23T23:59:59,NVDA,NVDA.O,R:NVDA.O and Language:LEN,urn:link:webnews:20260623:nNRA0zooev:0,webnews,NS:YAHUKI,"Nvidia (NVDA) Stock Trades Down, Here Is Why",,,,missing,story body is empty,0,0,0,week4_lseg_html_v1,False,False
2026-06-23 23:26:17.257,2026-06-23,2026-06-23T00:00:00,2026-06-23T23:59:59,NVDA,NVDA.O,R:NVDA.O and Language:LEN,urn:link:webnews:20260623:nNRA0zop6f:0,webnews,NS:YAHUKI,Why Intel (INTC) Stock Is Nosediving,,,,missing,story body is empty,0,0,0,week4_lseg_html_v1,False,False
2026-06-24 23:53:13.932,2026-06-24,2026-06-24T00:00:00,2026-06-24T23:59:59,NVDA,NVDA.O,R:NVDA.O and Language:LEN,urn:newsml:newsroom:20260624:nNRA106p8u:0,newsroom,NS:TALKMA,"NVDA Who? Micron Blows Doors Off Q3 Earnings, Revs",,"Jun 24, 2026

Micron shattered Q3 expectations with 1,215% earnings growth, outpacing Nvidia in year-over-year gains.",7b0b7e92638bb654e7749af827d1c525edc0b9cd8abc04ce3278b2e9f468cdc3,ok,,216,117,0,week4_lseg_html_v1,True,True
2026-06-24 23:52:24.000,2026-06-24,2026-06-24T00:00:00,2026-06-24T23:59:59,NVDA,NVDA.O,R:NVDA.O and Language:LEN,urn:newsml:reuters.com:20260624:nL4N42W1QB:9,reuters,NS:RTRS,"UPDATE 5-Micron tops estimates, touts $22 bln in customer deals for memory chips",,"Micron sees strong memory chip demand from AI spending growth

Supply constraints on production expected to last for at least two years

Micron forecasts capex of around $10 billion in Q4

Adds background in paragraph 3,4 and details on stock gains in paragraphs 12-14

By Zaheer Kachwala and Anhata Rooprai

June 24 (Reuters) - Micron MU.O forecast quarterly profit and revenue well above expectations on Wednesday and said its customers had committed $22 billion to lock in supplies of memory chips, sending its shares surging 12% in after-hours trading.

The forecast - and third-quarter results that beat Wall Street estimates - underscore how AI-driven shortages are forcing Micron's large-scale data center customers to fund capacity, reshaping the memory market.

Micron, a key supplier for Nvidia's NVDA.O AI processors, has benefited from the shortage.

The company, the only U.S.-based manufacturer of high bandwidth memory chips used alongside Nvidia's AI processors, has seen demand for these chips far outstrip its production capacity, allowing the company and rivals SK Hynix 000660.KS and Samsung Electronics 005930.KS to charge a premium for their products.

Hynix is also exploring a U.S. listing, underscoring investor efforts to tap into the AI-driven memory surge.

""We expect tight conditions to persist beyond calendar 2027 as a result of AI-driven demand across all segments coupled with structural supply constraints,"" Micron CEO Sanjay Mehrotra said in prepared remarks. He added that the company does not have a sense of when memory supply will catch up with increasing demand.

The chipmaker also outlined a business model shift aimed at making demand less cyclical. The $22 billion in commitments will come from 16 strategic customer agreements Micron has signed, spanning data center, consumer and automotive markets, with take-or-pay commitments, cash deposits and pricing floors designed to lock in supply and protect margins.

Micron also said that remaining performance obligations - a key indicator of future contracted revenue - for the customer agreements it has entered into so far are around $100 billion.

""The size and scale of the AI build out has been underestimated at every turn and memory will continue to command premium pricing on supply constraints,"" said Daniel Newman, CEO of tech research firm Futurum Group.

CAN PRICING POWER HOLD?

Micron's stock has surged more than threefold this year, despite a 13% plunge on Tuesday as part of a broader selloff, boosting its market value to over $1 trillion.

The rebound comes after a brutal industry-wide slump in 2023, when excess inventory crushed prices, but some analysts have questioned whether pricing strength can extend beyond AI-driven products into the broader market.

Micron's stock surge on Wednesday after results, along with a jump in Qualcomm QCOM.O shares, boosted late-day gains in Western Digital WDC.O, Sandisk SNDK.O, Seagate Technology STX.O, Arm Holdings ARM.O, Marvell MRVL.O, Broadcom AVGO.O, Applied Materials AMAT.O, ASML ASML.O and other chipmakers, generating over $400 billion in stock market value.

Jake Behan, head of capital markets at Direxion, however cautioned that any easing in supplies would be bad news for Micron. ""The bull case is built on tightness. Once supply starts to creep back, pricing power is the first thing at risk,"" he said.

Qualcomm also signaled at its investor day earlier on Wednesday that its new AI chips were designed to use cheaper memory, pointing to a potential limit on how much pricing power premium memory can retain over time - a potential counterweight to Micron’s pricing power.

Micron's chief business officer, Sumit Sadana, however, told Reuters that the agreements the company had inked were five-year term take-or-pay agreements that the industry has not done before, underscoring how much demand there was for HBM chips. Sadana also noted that it took years to build new capacity, which promised Micron long-term demand.

INCREASING SPENDING

Micron also said it intends to increase its capital return, while it invests heavily in expanding infrastructure to satisfy soaring demand.

The company expects fourth-quarter capital expenditure of around $10 billion, while analysts expected $8.89 billion.

Micron reported third-quarter revenue of $41.46 billion, flying past estimates of $35.85 billion. The company reported adjusted profit of $25.11 per share, compared with estimates of $20.78 per share.

It expects fourth-quarter adjusted earnings per share of $31, plus or minus $1, compared with the estimates of $25.84 per share.

(Reporting by Anhata Rooprai and Zaheer Kachwala in Bengaluru; Additional reporting by Noel Randewich and Max Cherney; Editing by Deepa Babington, Anil D'Silva, and Sayantani Ghosh)",55661f2c762168da04eb977b7dc64fa82ed0b41c61ddeb452e5816093ed0d696,ok,,8375,4788,0,week4_lseg_html_v1,True,True
